estimated_nights_booked,price,minimum_nights,calculated_host_listings_count,estimated_nights_booked_binary,room_type_Hotel room,room_type_Private room,room_type_Shared room,latitude,longitude
98.88,162.0,2,38,1,0.0,0.0,0.0,,
36.96,94.0,2,38,0,0.0,0.0,0.0,,
34.56,94.0,2,38,0,0.0,0.0,0.0,,
32.160000000000004,94.0,2,38,0,0.0,0.0,0.0,,
57.6,325.0,2,1,1,0.0,0.0,0.0,,
156.0,195.0,5,2,1,0.0,0.0,0.0,,
142.07999999999998,95.0,4,9,1,0.0,0.0,0.0,,
151.2,163.0,2,16,1,0.0,0.0,0.0,,
14.64,56.0,1,112,0,0.0,1.0,0.0,,
58.08,231.0,2,3,1,0.0,0.0,0.0,,
53.28,180.0,6,42,1,0.0,0.0,0.0,,
42.72,140.0,1,34,0,0.0,0.0,0.0,,
117.12,96.0,2,3,1,0.0,0.0,0.0,,
366.24,64.0,2,1,1,0.0,1.0,0.0,,
52.08,25.0,7,17,1,0.0,1.0,0.0,,
4.08,400.0,1,8,0,0.0,0.0,0.0,,
41.75999999999999,650.0,3,6,0,0.0,0.0,0.0,,
7.199999999999999,145.0,2,7,0,0.0,0.0,0.0,,
144.0,39.0,2,2,1,0.0,1.0,0.0,,
84.48,55.0,2,1,1,0.0,1.0,0.0,,
45.36,230.0,21,13,0,0.0,0.0,0.0,,
90.24,221.0,2,7,1,0.0,0.0,0.0,,
1.92,135.0,1,3,0,0.0,1.0,0.0,,
34.8,186.0,5,1,0,0.0,0.0,0.0,,
40.8,50.0,2,1,0,0.0,1.0,0.0,,
48.96,247.0,2,285,1,0.0,0.0,0.0,,
300.96,131.0,22,1,1,0.0,0.0,0.0,,
56.16,166.0,3,2,1,0.0,0.0,0.0,,
33.6,250.0,20,1,0,0.0,0.0,0.0,,
39.6,159.0,5,3,0,0.0,0.0,0.0,,
68.16,120.0,2,10,1,0.0,0.0,0.0,,
37.44,43.0,3,72,0,0.0,1.0,0.0,,
29.52,53.0,3,72,0,0.0,1.0,0.0,,
129.60000000000002,125.0,3,1,1,0.0,0.0,0.0,,
24.48,61.0,1,1,0,0.0,1.0,0.0,,
22.32,177.0,3,302,0,0.0,0.0,0.0,,
25.44,271.0,1,1,0,0.0,0.0,0.0,,
101.28,180.0,2,1,1,0.0,0.0,0.0,,
58.56,90.0,2,1,1,0.0,0.0,0.0,,
78.72,100.0,2,1,1,0.0,0.0,0.0,,
21.84,96.0,1,43,0,0.0,0.0,0.0,,
146.39999999999998,65.0,2,11,1,0.0,1.0,0.0,,
3.84,71.0,1,112,0,0.0,1.0,0.0,,
144.96,62.0,2,11,1,0.0,1.0,0.0,,
32.88,126.0,1,3,0,0.0,1.0,0.0,,
148.8,168.0,2,2,1,0.0,0.0,0.0,,
48.0,180.0,1,1,0,0.0,0.0,0.0,,
203.52,165.0,2,3,1,0.0,0.0,0.0,,
212.16,92.0,2,9,1,0.0,0.0,0.0,,
150.0,170.0,5,1,1,0.0,0.0,0.0,,
9.36,143.0,1,114,0,0.0,0.0,0.0,,
30.96,128.0,1,1,0,0.0,0.0,0.0,,
8.16,220.0,2,1,0,0.0,0.0,0.0,,
115.2,70.0,2,2,1,0.0,0.0,0.0,,
88.56,376.0,3,4,1,0.0,0.0,0.0,,
133.92000000000002,189.0,2,1,1,0.0,0.0,0.0,,
99.12,67.0,1,1,1,0.0,1.0,0.0,,
15.12,118.0,1,50,0,0.0,0.0,0.0,,
87.36,226.0,2,1,1,0.0,0.0,0.0,,
151.68,65.0,2,1,1,0.0,1.0,0.0,,
56.16,108.0,3,4,1,0.0,1.0,0.0,,
54.0,103.0,3,1,1,0.0,0.0,0.0,,
54.720000000000006,172.0,3,18,1,0.0,0.0,0.0,,
83.52,80.0,2,1,1,0.0,1.0,0.0,,
29.52,179.0,3,6,0,0.0,0.0,0.0,,
14.88,470.0,1,44,0,0.0,0.0,0.0,,
8.64,396.0,4,3,0,0.0,0.0,0.0,,
72.0,306.0,5,42,1,0.0,0.0,0.0,,
296.4,92.0,5,1,1,0.0,0.0,0.0,,
16.799999999999997,75.0,1,11,0,0.0,1.0,0.0,,
66.24,124.0,2,45,1,0.0,0.0,0.0,,
24.24,38.0,1,1,0,0.0,1.0,0.0,,
18.48,64.0,1,112,0,0.0,1.0,0.0,,
81.35999999999999,150.0,3,1,1,0.0,0.0,0.0,,
19.200000000000003,137.0,2,1,0,0.0,0.0,0.0,,
216.0,196.0,4,3,1,0.0,0.0,0.0,,
37.44,42.0,2,1,0,0.0,1.0,0.0,,
228.96000000000004,68.0,3,1,1,0.0,1.0,0.0,,
86.39999999999999,250.0,6,1,1,0.0,0.0,0.0,,
35.04,52.0,2,48,0,0.0,0.0,0.0,,
47.52,290.0,3,1,0,0.0,0.0,0.0,,
505.68,140.0,7,1,1,0.0,0.0,0.0,,
103.2,230.0,5,3,1,0.0,0.0,0.0,,
9.6,200.0,2,2,0,0.0,0.0,0.0,,
46.8,243.0,3,9,0,0.0,0.0,0.0,,
65.28,55.0,2,1,1,0.0,1.0,0.0,,
7.92,90.0,3,72,0,0.0,1.0,0.0,,
3.84,89.0,2,1,0,0.0,0.0,0.0,,
37.92,96.0,2,1,0,0.0,0.0,0.0,,
272.4,125.0,1,17,1,0.0,1.0,0.0,,
58.56,744.0,4,2,1,0.0,0.0,0.0,,
136.32,220.0,2,1,1,0.0,0.0,0.0,,
84.0,171.0,2,2,1,0.0,0.0,0.0,,
155.04,79.0,2,8,1,0.0,0.0,0.0,,
64.80000000000001,259.0,10,2,1,0.0,0.0,0.0,,
222.48,94.0,1,17,1,0.0,1.0,0.0,,
35.28,115.0,3,1,0,0.0,0.0,0.0,,
108.48,45.0,1,1,1,0.0,1.0,0.0,,
265.44,149.0,2,17,1,0.0,0.0,0.0,,
141.84,206.0,3,2,1,0.0,0.0,0.0,,
101.28,208.0,2,6,1,0.0,0.0,0.0,,
290.64,201.0,7,2,1,0.0,0.0,0.0,,
1440.0,100.0,60,1,1,0.0,0.0,0.0,,
306.0,140.0,15,6,1,0.0,0.0,0.0,,
8.879999999999999,55.0,1,1,0,0.0,1.0,0.0,,
23.04,173.0,3,1,0,0.0,0.0,0.0,,
40.32000000000001,70.0,3,1,0,0.0,1.0,0.0,,
24.0,110.0,1,2,0,0.0,0.0,0.0,,
21.84,47.0,1,10,0,0.0,1.0,0.0,,
183.36,98.0,4,43,1,0.0,0.0,0.0,,
82.32,200.0,7,56,1,0.0,0.0,0.0,,
35.28,160.0,7,2,0,0.0,0.0,0.0,,
17.759999999999998,125.0,2,1,0,0.0,0.0,0.0,,
8.16,103.0,1,2,0,0.0,1.0,0.0,,
148.32,138.0,3,7,1,0.0,0.0,0.0,,
132.0,150.0,25,1,1,0.0,0.0,0.0,,
334.32,62.0,7,16,1,0.0,0.0,0.0,,
36.96,150.0,2,285,0,0.0,0.0,0.0,,
49.44,80.0,1,31,1,0.0,1.0,0.0,,
39.36,95.0,2,6,0,0.0,0.0,0.0,,
80.16,66.0,2,2,1,0.0,1.0,0.0,,
30.48,68.0,1,16,0,0.0,1.0,0.0,,
23.28,30.0,1,3,0,0.0,1.0,0.0,,
81.6,538.0,4,9,1,0.0,0.0,0.0,,
13.68,346.0,1,17,0,0.0,0.0,0.0,,
168.0,100.0,14,1,1,0.0,0.0,0.0,,
18.24,157.0,2,44,0,0.0,0.0,0.0,,
19.68,200.0,1,3,0,0.0,0.0,0.0,,
109.92,117.0,2,16,1,0.0,0.0,0.0,,
97.92,176.0,3,2,1,0.0,0.0,0.0,,
25.2,163.0,3,1,0,0.0,0.0,0.0,,
61.2,273.0,3,44,1,0.0,0.0,0.0,,
58.56,150.0,2,1,1,0.0,0.0,0.0,,
15.12,100.0,3,3,0,0.0,1.0,0.0,,
264.96000000000004,236.0,3,7,1,0.0,0.0,0.0,,
6.0,39.0,1,1,0,0.0,1.0,0.0,,
24.72,402.0,1,6,0,0.0,0.0,0.0,,
35.04,25.0,1,1,0,0.0,1.0,0.0,,
92.88,97.0,1,74,1,0.0,0.0,0.0,,
127.2,115.0,5,1,1,0.0,0.0,0.0,,
28.8,69.0,1,1,0,0.0,0.0,0.0,,
74.88,300.0,6,1,1,0.0,0.0,0.0,,
254.4,130.0,20,2,1,0.0,0.0,0.0,,
7.68,95.0,1,9,0,0.0,1.0,0.0,,
27.36,361.0,2,1,0,0.0,0.0,0.0,,
84.24,43.0,1,8,1,0.0,1.0,0.0,,
19.200000000000003,59.0,2,1,0,0.0,1.0,0.0,,
23.76,91.0,1,1,0,0.0,0.0,0.0,,
93.6,140.0,5,3,1,0.0,0.0,0.0,,
5.5200000000000005,275.0,1,6,0,0.0,0.0,0.0,,
28.56,120.0,1,11,0,0.0,0.0,0.0,,
55.44,55.0,7,1,1,0.0,1.0,0.0,,
8.16,160.0,2,1,0,0.0,0.0,0.0,,
30.24,40.0,2,2,0,0.0,1.0,0.0,,
141.12,120.0,4,15,1,0.0,0.0,0.0,,
77.28,113.0,2,1,1,0.0,0.0,0.0,,
62.88,32.0,2,2,1,0.0,1.0,0.0,,
50.4,200.0,5,1,1,0.0,0.0,0.0,,
42.24,283.0,2,51,0,0.0,0.0,0.0,,
43.2,285.0,3,6,0,0.0,0.0,0.0,,
64.32000000000001,77.0,4,6,1,0.0,0.0,0.0,,
37.44,58.0,3,4,0,0.0,1.0,0.0,,
2.4000000000000004,286.0,1,4,0,0.0,1.0,0.0,,
64.80000000000001,70.0,6,1,1,0.0,0.0,0.0,,
93.6,95.0,2,1,1,0.0,0.0,0.0,,
28.08,68.0,1,112,0,0.0,1.0,0.0,,
77.52,252.0,1,1,1,0.0,0.0,0.0,,
3218.4,193.0,90,28,1,0.0,0.0,0.0,,
84.48,603.0,2,47,1,0.0,0.0,0.0,,
41.28,120.0,2,2,0,0.0,0.0,0.0,,
52.32000000000001,50.0,1,3,1,0.0,1.0,0.0,,
3.84,66.0,1,7,0,0.0,0.0,0.0,,
24.000000000000004,45.0,5,17,0,0.0,1.0,0.0,,
331.68,54.0,2,1,1,0.0,1.0,0.0,,
31.92,158.0,7,6,0,0.0,0.0,0.0,,
18.24,396.0,4,1,0,0.0,0.0,0.0,,
50.400000000000006,98.0,1,38,1,0.0,1.0,0.0,,
18.72,152.0,3,88,0,0.0,0.0,0.0,,
93.6,485.0,5,1,1,0.0,0.0,0.0,,
21.6,365.0,5,1,0,0.0,0.0,0.0,,
21.12,160.0,2,1,0,0.0,0.0,0.0,,
73.44,163.0,2,67,1,0.0,0.0,0.0,,
48.96,165.0,3,2,1,0.0,0.0,0.0,,
18.72,225.0,3,1,0,0.0,0.0,0.0,,
93.6,106.0,3,1,1,0.0,0.0,0.0,,
22.56,120.0,2,2,0,0.0,0.0,0.0,,
40.32000000000001,130.0,3,8,0,0.0,1.0,0.0,,
265.44,22.0,14,2,1,0.0,1.0,0.0,,
87.12,215.0,1,1,1,0.0,0.0,0.0,,
26.64,53.0,1,1,0,0.0,1.0,0.0,,
101.51999999999998,140.0,3,3,1,0.0,0.0,0.0,,
72.0,248.0,2,14,1,0.0,0.0,0.0,,
51.12,250.0,1,6,1,0.0,0.0,0.0,,
40.32,125.0,14,1,0,0.0,0.0,0.0,,
190.8,267.0,3,16,1,0.0,0.0,0.0,,
24.48,79.0,1,2,0,0.0,1.0,0.0,,
54.720000000000006,174.0,12,1,1,0.0,0.0,0.0,,
162.71999999999997,95.0,6,2,1,0.0,0.0,0.0,,
89.28,308.0,2,9,1,0.0,0.0,0.0,,
58.8,199.0,5,2,1,0.0,0.0,0.0,,
14.400000000000002,70.0,3,1,0,0.0,1.0,0.0,,
117.6,110.0,2,1,1,0.0,0.0,0.0,,
84.96000000000001,155.0,6,1,1,0.0,0.0,0.0,,
181.44,70.0,14,5,1,0.0,0.0,0.0,,
112.8,153.0,2,4,1,0.0,0.0,0.0,,
4.32,79.0,1,4,0,0.0,1.0,0.0,,
78.72,90.0,4,1,1,0.0,0.0,0.0,,
24.0,117.0,2,1,0,0.0,0.0,0.0,,
79.19999999999999,154.0,2,2,1,0.0,0.0,0.0,,
169.92000000000002,119.0,3,15,1,0.0,0.0,0.0,,
7.92,34.0,1,1,0,0.0,1.0,0.0,,
32.400000000000006,300.0,5,1,0,0.0,0.0,0.0,,
22.800000000000004,135.0,5,1,0,0.0,0.0,0.0,,
203.52,48.0,2,1,1,0.0,1.0,0.0,,
22.32,141.0,1,9,0,0.0,0.0,0.0,,
7.68,60.0,1,2,0,0.0,1.0,0.0,,
511.2,246.0,30,366,1,0.0,0.0,0.0,,
12.48,275.0,2,1,0,0.0,0.0,0.0,,
57.12,50.0,2,1,1,0.0,1.0,0.0,,
11.52,120.0,3,1,0,0.0,0.0,0.0,,
8.64,250.0,2,2,0,0.0,0.0,0.0,,
936.0,93.0,15,8,1,0.0,0.0,0.0,,
85.92,60.0,2,3,1,0.0,1.0,0.0,,
212.40000000000003,250.0,3,1,1,0.0,0.0,0.0,,
8.399999999999999,60.0,1,3,0,0.0,1.0,0.0,,
152.4,90.0,5,5,1,0.0,0.0,0.0,,
158.4,113.0,3,1,1,0.0,0.0,0.0,,
43.68,105.0,1,1,0,0.0,0.0,0.0,,
28.800000000000004,130.0,3,1,0,0.0,0.0,0.0,,
35.04,50.0,2,3,0,0.0,1.0,0.0,,
26.880000000000003,120.0,2,1,0,0.0,0.0,0.0,,
289.92,147.0,2,6,1,0.0,0.0,0.0,,
18.96,60.0,1,1,0,0.0,1.0,0.0,,
216.72,92.0,7,10,1,0.0,0.0,0.0,,
6.24,60.0,1,1,0,0.0,1.0,0.0,,
52.56,37.0,3,6,1,0.0,1.0,0.0,,
62.64,90.0,3,6,1,0.0,0.0,0.0,,
91.20000000000002,159.0,5,23,1,0.0,0.0,0.0,,
4.800000000000001,60.0,1,1,0,0.0,1.0,0.0,,
79.92,105.0,1,1,1,0.0,0.0,0.0,,
23.52,59.0,1,1,0,0.0,1.0,0.0,,
180.0,95.0,3,1,1,0.0,0.0,0.0,,
97.68,57.0,1,2,1,0.0,1.0,0.0,,
41.75999999999999,110.0,3,1,0,0.0,0.0,0.0,,
101.51999999999998,82.0,3,12,1,0.0,0.0,0.0,,
34.08,119.0,1,38,0,0.0,0.0,0.0,,
18.24,180.0,4,1,0,0.0,0.0,0.0,,
29.28,141.0,2,1,0,0.0,0.0,0.0,,
18.72,150.0,2,2,0,0.0,0.0,0.0,,
52.56,67.0,3,2,1,0.0,1.0,0.0,,
168.48,100.0,3,1,1,0.0,0.0,0.0,,
9.6,120.0,1,13,0,0.0,1.0,0.0,,
2008.8,162.0,90,1,1,0.0,0.0,0.0,,
136.32,149.0,2,5,1,0.0,0.0,0.0,,
17.52,50.0,1,1,0,0.0,1.0,0.0,,
132.96,56.0,1,5,1,0.0,1.0,0.0,,
75.84,111.0,2,100,1,0.0,0.0,0.0,,
129.12,45.0,2,2,1,0.0,1.0,0.0,,
15.12,53.0,1,1,0,0.0,1.0,0.0,,
21.6,55.0,5,2,0,0.0,1.0,0.0,,
68.16,63.0,1,1,1,0.0,1.0,0.0,,
28.8,185.0,2,1,0,0.0,0.0,0.0,,
191.52,30.0,3,1,1,0.0,1.0,0.0,,
4.32,100.0,1,1,0,0.0,1.0,0.0,,
66.24,250.0,2,2,1,0.0,0.0,0.0,,
22.08,111.0,1,4,0,0.0,0.0,0.0,,
335.52,102.0,6,1,1,0.0,0.0,0.0,,
22.56,135.0,2,1,0,0.0,0.0,0.0,,
26.880000000000003,400.0,4,1,0,0.0,0.0,0.0,,
114.24,286.0,4,8,1,0.0,0.0,0.0,,
15.6,110.0,1,5,0,0.0,1.0,0.0,,
326.16,52.0,3,1,1,0.0,1.0,0.0,,
42.24,70.0,1,5,0,0.0,1.0,0.0,,
46.08,450.0,1,1,0,0.0,0.0,0.0,,
9.6,145.0,2,2,0,0.0,0.0,0.0,,
26.64,175.0,3,2,0,0.0,1.0,0.0,,
22.32,54.0,1,14,0,0.0,1.0,0.0,,
8.16,80.0,1,1,0,0.0,1.0,0.0,,
118.79999999999998,253.0,3,6,1,0.0,0.0,0.0,,
58.32000000000001,145.0,3,3,1,0.0,0.0,0.0,,
111.12,232.0,1,2,1,0.0,0.0,0.0,,
197.28000000000003,51.0,3,21,1,0.0,1.0,0.0,,
121.20000000000002,130.0,5,36,1,0.0,0.0,0.0,,
106.56,86.0,1,8,1,0.0,0.0,0.0,,
66.96000000000001,177.0,3,16,1,0.0,0.0,0.0,,
136.08,140.0,7,1,1,0.0,0.0,0.0,,
65.28,74.0,2,29,1,0.0,0.0,0.0,,
23.04,282.0,1,4,0,0.0,0.0,0.0,,
215.04,130.0,4,1,1,0.0,0.0,0.0,,
27.360000000000003,200.0,3,1,0,0.0,0.0,0.0,,
4.5600000000000005,190.0,1,1,0,0.0,1.0,0.0,,
60.0,186.0,10,1,1,0.0,0.0,0.0,,
41.76,56.0,1,3,0,0.0,1.0,0.0,,
33.60000000000001,75.0,7,3,0,0.0,1.0,0.0,,
9.36,158.0,3,8,0,0.0,0.0,0.0,,
32.400000000000006,376.0,5,7,0,0.0,0.0,0.0,,
48.0,114.0,2,100,0,0.0,0.0,0.0,,
72.0,240.0,3,47,1,0.0,0.0,0.0,,
4.5600000000000005,368.0,1,34,0,0.0,0.0,0.0,,
13.44,273.0,2,15,0,0.0,0.0,0.0,,
30.72,83.0,2,13,0,0.0,0.0,0.0,,
78.96000000000001,170.0,1,4,1,0.0,0.0,0.0,,
253.44,203.0,4,5,1,0.0,0.0,0.0,,
124.8,90.0,2,2,1,0.0,0.0,0.0,,
37.44,121.0,1,4,0,0.0,0.0,0.0,,
75.60000000000001,175.0,5,1,1,0.0,0.0,0.0,,
114.72,82.0,2,2,1,0.0,1.0,0.0,,
58.56,130.0,2,1,1,0.0,0.0,0.0,,
253.68,86.0,7,1,1,0.0,0.0,0.0,,
2.64,150.0,1,2,0,0.0,0.0,0.0,,
43.2,302.0,4,1,0,0.0,0.0,0.0,,
259.20000000000005,79.0,5,1,1,0.0,1.0,0.0,,
174.96000000000004,120.0,3,3,1,0.0,0.0,0.0,,
63.36,150.0,4,22,1,0.0,0.0,0.0,,
60.0,140.0,1,1,1,0.0,0.0,0.0,,
103.68,130.0,4,1,1,0.0,0.0,0.0,,
24.0,104.0,1,2,0,0.0,1.0,0.0,,
125.76,122.0,2,1,1,0.0,0.0,0.0,,
54.720000000000006,150.0,3,1,1,0.0,0.0,0.0,,
96.48000000000002,88.0,3,302,1,0.0,0.0,0.0,,
9.84,500.0,1,11,0,0.0,0.0,0.0,,
118.79999999999998,202.0,5,34,1,0.0,0.0,0.0,,
36.72,75.0,3,12,0,0.0,0.0,0.0,,
38.400000000000006,149.0,1,23,0,0.0,0.0,0.0,,
34.8,149.0,1,23,0,0.0,0.0,0.0,,
11.04,441.0,2,42,0,0.0,0.0,0.0,,
12.48,328.0,1,38,0,0.0,0.0,0.0,,
99.6,314.0,5,26,1,0.0,0.0,0.0,,
30.24,50.0,1,1,0,0.0,1.0,0.0,,
88.08,50.0,1,1,1,0.0,1.0,0.0,,
30.24,1000.0,1,1,0,0.0,0.0,0.0,,
49.67999999999999,81.0,3,14,1,0.0,0.0,0.0,,
18.0,130.0,1,1,0,0.0,0.0,0.0,,
25.44,78.0,1,4,0,0.0,1.0,0.0,,
5.04,165.0,1,2,0,0.0,1.0,0.0,,
57.12,300.0,2,1,1,0.0,0.0,0.0,,
23.52,159.0,1,1,0,0.0,0.0,0.0,,
35.04,76.0,1,1,0,0.0,1.0,0.0,,
3.84,179.0,1,6,0,0.0,0.0,0.0,,
68.16,162.0,1,1,1,0.0,0.0,0.0,,
90.0,150.0,3,6,1,0.0,0.0,0.0,,
105.6,81.0,4,5,1,0.0,1.0,0.0,,
39.84,195.0,2,1,0,0.0,0.0,0.0,,
1104.0,500.0,100,3,1,0.0,0.0,0.0,,
6.959999999999999,105.0,1,2,0,0.0,0.0,0.0,,
47.04,89.0,2,1,0,0.0,0.0,0.0,,
34.56,115.0,1,34,0,0.0,0.0,0.0,,
82.08,185.0,2,1,1,0.0,0.0,0.0,,
21.84,809.0,7,20,0,0.0,0.0,0.0,,
37.68,46.0,1,10,0,0.0,1.0,0.0,,
15.84,50.0,3,1,0,0.0,1.0,0.0,,
20.16,130.0,2,1,0,0.0,0.0,0.0,,
96.72,119.0,1,18,1,0.0,0.0,0.0,,
47.52,60.0,3,4,0,0.0,1.0,0.0,,
6.0,235.0,1,7,0,0.0,0.0,0.0,,
46.8,34.0,15,1,0,0.0,1.0,0.0,,
54.72,491.0,2,21,1,0.0,0.0,0.0,,
13.44,67.0,2,1,0,0.0,1.0,0.0,,
440.4,229.0,5,1,1,0.0,0.0,0.0,,
78.72,112.0,2,29,1,0.0,0.0,0.0,,
144.96,105.0,2,1,1,0.0,0.0,0.0,,
37.44,295.0,2,1,0,0.0,0.0,0.0,,
2.4000000000000004,85.0,1,43,0,0.0,1.0,0.0,,
7.92,133.0,1,16,0,0.0,0.0,0.0,,
172.32,39.0,2,18,1,0.0,1.0,0.0,,
7.68,114.0,1,15,0,0.0,0.0,0.0,,
5.76,110.0,1,6,0,0.0,1.0,0.0,,
55.2,257.0,2,1,1,0.0,0.0,0.0,,
5.76,207.0,2,42,0,0.0,0.0,0.0,,
43.2,26.0,3,8,0,0.0,1.0,0.0,,
30.0,130.0,1,1,0,0.0,0.0,0.0,,
60.48,280.0,14,23,1,0.0,0.0,0.0,,
49.92,143.0,1,1,1,0.0,0.0,0.0,,
23.52,55.0,2,1,0,0.0,1.0,0.0,,
7.68,160.0,1,2,0,0.0,0.0,0.0,,
65.52,95.0,3,1,1,0.0,0.0,0.0,,
10.08,90.0,1,1,0,0.0,0.0,0.0,,
178.07999999999998,29.0,1,1,1,0.0,1.0,0.0,,
206.64,135.0,21,1,1,0.0,0.0,0.0,,
36.0,180.0,2,4,0,0.0,0.0,0.0,,
41.75999999999999,211.0,3,11,0,0.0,0.0,0.0,,
24.96,73.0,1,13,0,0.0,1.0,0.0,,
113.76,367.0,3,11,1,0.0,0.0,0.0,,
103.68,485.0,3,3,1,0.0,0.0,0.0,,
67.92,66.0,1,13,1,0.0,1.0,0.0,,
20.160000000000004,160.0,6,23,0,0.0,0.0,0.0,,
146.4,149.0,10,23,1,0.0,0.0,0.0,,
91.20000000000002,400.0,5,23,1,0.0,0.0,0.0,,
50.88,180.0,2,39,1,0.0,0.0,0.0,,
69.12,355.0,2,12,1,0.0,0.0,0.0,,
135.36,92.0,4,5,1,0.0,1.0,0.0,,
82.8,130.0,5,1,1,0.0,0.0,0.0,,
46.08,51.0,4,51,0,0.0,1.0,0.0,,
231.84,157.0,2,1,1,0.0,0.0,0.0,,
139.68,76.0,1,1,1,0.0,1.0,0.0,,
228.48,65.0,7,51,1,0.0,1.0,0.0,,
19.200000000000003,84.0,2,7,0,0.0,1.0,0.0,,
32.400000000000006,67.0,3,8,0,0.0,1.0,0.0,,
72.0,121.0,3,31,1,0.0,0.0,0.0,,
148.32,193.0,2,1,1,0.0,0.0,0.0,,
61.2,378.0,3,302,1,0.0,0.0,0.0,,
38.400000000000006,58.0,1,1,0,0.0,1.0,0.0,,
24.0,169.0,1,24,0,0.0,0.0,0.0,,
175.68,145.0,3,14,1,0.0,0.0,0.0,,
19.68,325.0,2,13,0,0.0,0.0,0.0,,
12.72,200.0,1,188,0,0.0,0.0,0.0,,
96.0,400.0,4,36,1,0.0,0.0,0.0,,
58.79999999999999,80.0,7,47,1,0.0,0.0,0.0,,
38.400000000000006,150.0,2,29,0,0.0,0.0,0.0,,
43.68,119.0,2,1,0,0.0,0.0,0.0,,
32.160000000000004,45.0,1,1,0,0.0,1.0,0.0,,
134.88,111.0,2,3,1,0.0,0.0,0.0,,
32.160000000000004,59.0,1,15,0,0.0,1.0,0.0,,
129.84,75.0,1,1,1,0.0,1.0,0.0,,
101.76,157.0,2,44,1,0.0,0.0,0.0,,
85.92,84.0,2,14,1,0.0,0.0,0.0,,
154.8,45.0,5,1,1,0.0,1.0,0.0,,
190.08,147.0,2,4,1,0.0,0.0,0.0,,
5.76,64.0,1,15,0,0.0,1.0,0.0,,
187.2,203.0,3,302,1,0.0,0.0,0.0,,
226.56,140.0,4,131,1,0.0,0.0,0.0,,
108.0,541.0,3,2,1,0.0,0.0,0.0,,
98.88,44.0,4,13,1,0.0,1.0,0.0,,
78.0,189.0,1,6,1,0.0,0.0,0.0,,
60.96,636.0,2,12,1,0.0,0.0,0.0,,
72.48,182.0,2,37,1,0.0,0.0,0.0,,
53.28,333.0,3,3,1,0.0,0.0,0.0,,
36.48,80.0,4,1,0,0.0,1.0,0.0,,
57.36,99.0,1,38,1,0.0,0.0,0.0,,
8.64,64.0,1,38,0,0.0,1.0,0.0,,
12.0,160.0,2,1,0,0.0,0.0,0.0,,
6.0,99.0,1,1,0,0.0,0.0,0.0,,
118.56,244.0,2,44,1,0.0,0.0,0.0,,
61.44,110.0,4,1,1,0.0,0.0,0.0,,
396.48,187.0,14,23,1,0.0,0.0,0.0,,
161.28,96.0,8,36,1,0.0,0.0,0.0,,
128.16,311.0,3,18,1,0.0,0.0,0.0,,
200.16,123.0,3,9,1,0.0,1.0,0.0,,
63.36,102.0,3,2,1,0.0,0.0,0.0,,
47.04,44.0,1,1,0,0.0,1.0,0.0,,
68.88,230.0,1,39,1,0.0,0.0,0.0,,
102.72,112.0,2,1,1,0.0,1.0,0.0,,
113.28,149.0,2,2,1,0.0,0.0,0.0,,
83.76,119.0,1,14,1,0.0,0.0,0.0,,
32.160000000000004,35.0,1,2,0,0.0,1.0,0.0,,
36.0,177.0,2,1,0,0.0,0.0,0.0,,
49.92,379.0,4,1,1,0.0,0.0,0.0,,
16.799999999999997,214.0,2,1,0,0.0,0.0,0.0,,
24.0,76.0,1,14,0,0.0,0.0,0.0,,
489.6,80.0,30,6,1,0.0,0.0,0.0,,
15.84,84.0,1,59,0,0.0,1.0,0.0,,
73.44,500.0,9,64,1,0.0,0.0,0.0,,
8.64,290.0,3,10,0,0.0,0.0,0.0,,
34.08,189.0,2,1,0,0.0,0.0,0.0,,
90.72,108.0,2,1,1,0.0,0.0,0.0,,
265.44,173.0,14,23,1,0.0,0.0,0.0,,
33.36,114.0,1,9,0,0.0,0.0,0.0,,
21.6,140.0,3,302,0,0.0,0.0,0.0,,
104.64,180.0,4,1,1,0.0,0.0,0.0,,
468.00000000000006,50.0,30,1,1,0.0,0.0,0.0,,
10.08,749.0,1,1,0,0.0,0.0,0.0,,
114.72,216.0,2,7,1,0.0,0.0,0.0,,
40.32000000000001,115.0,3,2,0,0.0,0.0,0.0,,
37.44,156.0,1,33,0,0.0,0.0,0.0,,
22.08,161.0,1,33,0,0.0,0.0,0.0,,
120.0,240.0,5,3,1,0.0,0.0,0.0,,
67.2,111.0,5,1,1,0.0,0.0,0.0,,
18.72,120.0,1,1,0,0.0,0.0,0.0,,
61.2,250.0,5,1,1,0.0,0.0,0.0,,
375.12,59.0,3,8,1,0.0,1.0,0.0,,
235.2,118.0,7,1,1,0.0,0.0,0.0,,
6.24,184.0,1,14,0,0.0,1.0,0.0,,
53.04,356.0,1,20,1,0.0,0.0,0.0,,
100.79999999999998,70.0,3,4,1,0.0,1.0,0.0,,
59.28,65.0,1,3,1,0.0,0.0,0.0,,
70.56,103.0,2,37,1,0.0,0.0,0.0,,
144.0,125.0,2,1,1,0.0,0.0,0.0,,
70.56,100.0,3,1,1,0.0,0.0,0.0,,
117.36,363.0,3,11,1,0.0,0.0,0.0,,
58.56,99.0,4,1,1,0.0,0.0,0.0,,
181.44,98.0,2,1,1,0.0,0.0,0.0,,
146.16,100.0,3,4,1,0.0,0.0,0.0,,
48.0,165.0,1,3,0,0.0,0.0,0.0,,
5.28,70.0,2,6,0,0.0,1.0,0.0,,
47.04,300.0,4,1,0,0.0,0.0,0.0,,
