id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,estimated_nights_booked
891814317757081363,Rental unit in Greater London · ★4.89 · 1 bedroom · 1 bed · 1 bath,514819291,Eva,,Hackney,51.54932795337072,-0.0571229396208194,Entire home/apt,127.0,6,9,2023-09-12,1.58,2,14,9,,227
891858487249323311,Rental unit in Greater London · ★4.68 · 3 bedrooms · 6 beds · 2 baths,472181600,Olivia,,Southwark,51.46115,-0.0599,Entire home/apt,142.0,1,25,2023-12-06,3.81,18,259,25,,91
904899162247890022,Rental unit in London · ★4.59 · 1 bedroom · 1 bed · 1.5 baths,188515810,Alex,,Barnet,51.595721,-0.238384,Private room,100.0,1,29,2023-12-03,4.83,1,355,29,,115
904930975544526453,Home in Greater London · ★4.92 · 1 bedroom · 2 beds · 1 shared bath,2119938,Firdoz,,Wandsworth,51.428676653570335,-0.1672912227925097,Private room,51.0,2,13,2023-12-03,2.32,1,21,13,,111
893568294143496465,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,72357536,Carlos,,Southwark,51.50138878633054,-0.0873057707483574,Private room,65.0,2,4,2023-12-04,4.0,1,142,4,,192
905012596889408883,Rental unit in Greater London · ★4.82 · Studio · 1 bed · 1 bath,483691318,Faizan,,Westminster,51.48970869999999,-0.1363284,Entire home/apt,214.0,2,22,2023-12-04,4.07,2,184,22,,195
894150200228308774,Rental unit in Greater London · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,159788450,July Jon,,Lambeth,51.470161627652224,-0.1114721166296621,Private room,39.0,2,21,2023-12-03,3.18,1,170,21,,152
907050080046516013,Home in Greater London · ★3.90 · 6 bedrooms · 8 beds · 3 baths,457409512,James & Co,,Redbridge,51.5545095524626,0.0688060081213509,Entire home/apt,400.0,2,10,2023-12-04,2.24,84,349,10,,107
897503084112490860,Rental unit in Greater London · ★4.40 · 2 bedrooms · 2 beds · 1.5 baths,8955692,Elaine,,Lambeth,51.46988882790326,-0.1417440117033664,Entire home/apt,162.0,2,15,2023-10-29,2.57,1,66,15,,123
899022171441314076,Condo in Greater London · 1 bedroom · 1 bed · 1 bath,25423352,Prateek,,Tower Hamlets,51.5152,-0.07392,Entire home/apt,210.0,28,1,2023-10-14,0.51,59,2,1,,342
907051432227760980,Rental unit in Greater London · ★4.83 · 1 bedroom · 1 bed · 1 bath,101825015,Sarah,,Richmond upon Thames,51.46770864351743,-0.2488201484084129,Entire home/apt,104.0,1,24,2023-12-01,4.86,1,316,24,,116
907178029311388268,Rental unit in Greater London · ★4.94 · 2 bedrooms · 2 beds · 2 baths,517888412,Rocco,,Kensington and Chelsea,51.4972407042468,-0.1654043409719538,Entire home/apt,475.0,2,18,2023-11-28,2.87,1,61,18,,137
907283705391678859,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,26371680,Phillip,,Lambeth,51.4627688,-0.1495627,Entire home/apt,180.0,4,7,2023-11-08,1.14,2,253,7,,109
909085552818942086,Rental unit in Greater London · ★4.60 · 1 bedroom · 1 bed · 1 bath,517498095,Ali,,Lewisham,51.46765120678537,0.0076965987682342,Entire home/apt,86.0,2,15,2023-11-19,2.53,1,11,15,,121
909094523745782231,Home in Greater London · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,518852854,Payson,,Brent,51.55498635170446,-0.2439880497875408,Entire home/apt,265.0,4,7,2023-11-26,1.3,1,24,7,,124
909173318016311217,Rental unit in Greater London · ★4.43 · 2 bedrooms · 4 beds · 2 baths,112868447,Alex,,Kensington and Chelsea,51.4938937,-0.1899066,Entire home/apt,292.0,5,7,2023-11-23,1.23,48,316,7,,147
910765888533936041,Home in Greater London · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,151347042,Mas,,Bromley,51.41286119999999,-0.070029,Private room,53.0,1,22,2023-12-05,3.91,1,362,22,,93
901223492437953882,Rental unit in Greater London · ★4.47 · 1 bedroom · 1 bed · 1.5 baths,420248949,Liam,,Westminster,51.5132764,-0.1418651,Private room,102.0,2,19,2023-11-19,2.97,6,174,19,,142
901306741280213973,Rental unit in Greater London · ★4.71 · 2 bedrooms · 2 beds · 1 private bath,318393182,Harry,,Camden,51.52718259068445,-0.1195491537977546,Private room,191.0,2,14,2023-10-18,2.58,6,71,14,,123
901324183361440255,Rental unit in Greater London · ★4.85 · 1 bedroom · 1 bed · 1 bath,14400903,Rafael,,Tower Hamlets,51.51161467164987,-0.0697959480515999,Private room,101.0,2,20,2023-12-10,3.24,1,337,20,,155
910782032449731805,Condo in Wembley Park · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,519234497,Nabila,,Brent,51.55506569395968,-0.2875990226985634,Private room,72.0,1,43,2023-11-30,7.21,2,83,43,,173
910895438089192827,Rental unit in Greater London · ★4.45 · Studio · 3 beds · 1 bath,159442402,Ami,,Westminster,51.51466189291028,-0.1597839658654653,Entire home/apt,169.0,3,11,2023-10-23,1.83,14,36,11,,131
902942747886214523,Condo in Greater London · ★4.69 · 2 bedrooms · 3 beds · 1 bath,199744019,Nicoss,,Westminster,51.51052,-0.13507,Entire home/apt,314.0,2,16,2023-11-19,2.68,3,204,16,,128
903061240976904031,Home in Greater London · ★4.47 · 2 bedrooms · 2 beds · 1 private bath,216214965,Usman,,Barnet,51.61407,-0.26951,Private room,75.0,2,19,2023-11-27,3.05,5,343,19,,146
912280549473504117,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,92774991,Jacobus,,Wandsworth,51.46225,-0.2106,Private room,92.0,2,21,2023-12-03,3.62,3,169,21,,173
904138523191991750,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,513808122,Simon,,Westminster,51.51936,-0.18409,Private room,161.0,2,16,2023-12-07,2.94,4,273,16,,141
904149673268079495,Home in Greater London · ★3.35 · 4 bedrooms · 4 beds · 1 bath,457409512,James & Co,,Newham,51.54170683114389,0.0077224179654334,Entire home/apt,131.0,2,17,2023-10-24,2.79,84,354,17,,133
904276593817841470,Condo in Greater London · 1 bedroom · 1 bed · 1 bath,5904158,Kam,,Brent,51.53484271612698,-0.1988967562116255,Entire home/apt,160.0,28,1,2023-09-12,0.33,1,69,1,,221
912386438477853406,Rental unit in Greater London · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,248261746,Graziano,,Hackney,51.53033100374525,-0.094168940433973,Entire home/apt,153.0,3,21,2023-12-04,3.54,1,40,21,,254
912417489838441574,Home in London · ★4.88 · 1 bedroom · 1 bed · Private half-bath,173534536,Margaret Ann,,Islington,51.565966527433176,-0.1264027346763361,Private room,63.0,7,17,2023-11-19,2.95,2,358,17,,495
905679538654217854,Rental unit in Greater London · ★4.94 · 1 bedroom · 2 beds · 1 bath,79516542,Cristian,,Southwark,51.4985541,-0.0667642,Entire home/apt,120.0,2,17,2023-10-29,3.27,1,9,17,,156
913120352254760987,Rental unit in Greater London · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,132484650,Enrique,,Wandsworth,51.4753497,-0.1702828,Private room,43.0,2,19,2023-12-07,3.56,1,5,19,,170
907296413745367050,Townhouse in Greater London · ★4.87 · 1 bedroom · 1 bed · 1 private bath,8102773,Siv Pheng,,Hammersmith and Fulham,51.497665,-0.227033,Private room,80.0,1,30,2023-12-10,4.92,1,71,30,,118
907825105184387416,Condo in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 shared bath,518536402,Jing,,Tower Hamlets,51.4992173,-0.0200672,Private room,264.0,5,4,2023-11-27,1.17,4,89,4,,140
907910608364127847,Home in Greater London · ★4.85 · 4 bedrooms · 4 beds · 1 bath,29211630,Eli,,Lambeth,51.48296735494292,-0.1191336643088437,Entire home/apt,219.0,7,13,2023-11-15,2.19,16,226,13,,367
907922764251611417,Rental unit in Greater London · ★4.77 · 3 bedrooms · 5 beds · 3 baths,193623709,Lucy,,Hammersmith and Fulham,51.47438909296594,-0.1830801412119903,Entire home/apt,250.0,4,13,2023-11-27,2.64,3,72,13,,253
908028053967360500,Home in Greater London · ★4.22 · 2 bedrooms · 2 beds · 1 bath,470360524,Anna,,Croydon,51.38914594494255,-0.1202660339108201,Entire home/apt,90.0,3,9,2023-11-28,2.01,3,10,9,,144
914540295411985821,Condo in Greater London · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,30543000,Ed,,Brent,51.54386047434717,-0.2443267777562141,Private room,84.0,2,20,2023-11-19,3.43,1,53,20,,164
915005448335823966,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,45234240,Caitlin,,Westminster,51.51850976707137,-0.154696437992885,Private room,110.0,2,10,2023-12-03,1.92,2,131,10,,92
915007753292019372,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,314162972,Blueground,,City of London,51.5162178,-0.1119565,Entire home/apt,189.0,30,1,2023-08-20,0.26,366,237,1,,187
915208227761249097,Rental unit in Greater London · 1 bedroom · 1 bed · 1 bath,168380149,Dhimitër,,Wandsworth,51.4646588269651,-0.1752289545925054,Entire home/apt,100.0,10,2,2023-10-26,0.64,1,20,2,,153
908658096775517596,Rental unit in Greater London · ★4.75 · 2 bedrooms · 3 beds · 1.5 baths,6770775,Mumin,,Hackney,51.5323490671342,-0.0724325673545747,Entire home/apt,140.0,2,4,2023-12-08,4.0,3,329,4,,192
916539033214120617,Condo in Greater London · ★4.92 · 1 bedroom · 1 bed · 1 bath,6302846,Andrea,,Newham,51.52022325923822,0.0172613078577845,Entire home/apt,110.0,3,13,2023-11-08,2.6,3,51,13,,187
916671915506173544,Rental unit in Greater London · ★4.57 · 1 bedroom · 1 bed · 1 bath,520688617,Baltiq,,Hackney,51.562863368132994,-0.0921280809509283,Entire home/apt,125.0,2,14,2023-11-26,2.68,2,364,14,,128
909488736246755430,Rental unit in Greater London · ★4.85 · 1 bedroom · 2 beds · 1 bath,518221844,Khadija,,Haringey,51.60332,-0.07136,Entire home/apt,147.0,2,13,2023-11-26,2.41,1,7,13,,115
909618049272171818,Rental unit in Greater London · ★4.63 · 1 bedroom · 1 bed · 1 bath,404027937,Tereza,,Lambeth,51.49152,-0.10487,Entire home/apt,130.0,3,8,2023-12-03,2.53,1,166,8,,182
916787708159884186,Rental unit in Greater London · ★4.92 · 5 bedrooms · 7 beds · 3 baths,13720352,Gloria,,Camden,51.52273659999999,-0.1176298,Entire home/apt,181.0,3,12,2023-09-13,2.12,5,114,12,,152
917358191054473990,Rental unit in Greater London · ★4.67 · 1 bedroom · 1 bed · 2 baths,15272092,Kudsi,,Southwark,51.478807452618014,-0.0545321085983374,Private room,40.0,5,9,2023-12-10,1.63,6,360,9,,195
921109809440690971,Rental unit in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,53178151,Uzma,,Wandsworth,51.4589976784988,-0.1738443479475329,Entire home/apt,180.0,2,9,2023-12-03,2.55,1,18,9,,122
913066930747800537,Rental unit in Greater London · ★4.67 · 1 bedroom · 2 beds · 1 bath,475644028,Mohammed,,Kensington and Chelsea,51.49164,-0.19949,Entire home/apt,65.0,10,3,2023-11-01,0.71,10,202,3,,170
921619198433114098,Home in Greater London · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,363620492,Sharon,,Bromley,51.4289593,0.047736,Private room,30.0,1,27,2023-11-24,4.94,1,68,27,,118
914221663131031714,Rental unit in Central London · ★4.78 · 1 bedroom · 1 bed · 1 bath,102073632,Elizabeth,,Hammersmith and Fulham,51.47799958500013,-0.2053624144772647,Entire home/apt,167.0,2,9,2023-11-26,2.03,2,349,9,,97
921701237210597263,Home in Greater London · ★4.71 · 2 bedrooms · 2 beds · 1.5 baths,201117507,Lisa,,Richmond upon Thames,51.47085,-0.24977,Entire home/apt,146.0,3,7,2023-12-03,1.35,1,23,7,,97
922526103004021559,Home in Greater London · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,12454890,Paula,,Wandsworth,51.42813355768677,-0.1758243805498151,Private room,53.0,4,6,2023-10-25,1.49,4,26,6,,143
922637017298252151,Rental unit in Greater London · ★4.50 · 1 bedroom · 1 bed · 2 baths,486229893,Nasir,,Tower Hamlets,51.51691203729854,-0.0487697654907712,Private room,58.0,1,22,2023-11-25,4.18,14,346,22,,100
922976134629054044,Rental unit in Greater London · ★4.42 · 2 bedrooms · 2 beds · 1 bath,464734682,Rich,,Hackney,51.52701,-0.07674,Entire home/apt,130.0,28,12,2023-11-13,2.22,9,359,12,,1491
924024841080073585,Home in Greater London · ★4.58 · 1 bedroom · 1 bed · 1 shared bath,518417537,Anca,,Havering,51.6071231,0.2400407,Private room,45.0,1,24,2023-11-26,4.71,3,67,24,,113
924505029731993869,Rental unit in Greater London · ★4.90 · 1 bedroom · 4 beds · 1 bath,413965654,Bernard,,Barnet,51.57784973518309,-0.2046807582135912,Entire home/apt,105.0,2,21,2023-12-08,4.63,1,254,21,,222
924686564056141023,Condo in Greater London · ★4.90 · 1 bedroom · 2 beds · 1 bath,339033465,Joanna,,Ealing,51.51972214124471,-0.3558244454089958,Entire home/apt,82.0,3,10,2023-11-23,2.08,5,175,10,,149
917998630435697042,Rental unit in London · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,38244342,Vera,,Southwark,51.502517,-0.07761,Private room,70.0,4,7,2023-12-08,1.71,2,246,7,,164
924712709563038671,Home in Greater London · ★4.85 · 4 bedrooms · 7 beds · 1.5 baths,34605010,Sam,,Newham,51.54553,0.03192,Entire home/apt,200.0,4,13,2023-11-11,2.55,3,33,13,,244
918185250961342616,Rental unit in Greater London · ★4.67 · 1 bedroom · 1 bed · 1 bath,204565636,Alexa,,Southwark,51.489368001610494,-0.0852208331261248,Private room,42.0,1,42,2023-12-07,7.37,3,55,42,,176
926896741920489156,Rental unit in Greater London · ★4.75 · 2 bedrooms · 2 beds · 1 bath,261855959,Zaineb,,Tower Hamlets,51.5223495519632,-0.0721729611606353,Entire home/apt,217.0,5,20,2023-12-10,4.8,7,69,20,,576
918866232836119310,Home in Greater London · ★4.72 · 3 bedrooms · 4 beds · 1 bath,521264935,Aisha,,Hounslow,51.4552911,-0.4415953,Entire home/apt,167.0,1,36,2023-12-03,7.25,1,353,36,,174
919037709134228594,Rental unit in Greater London · ★4.36 · 1 bedroom · 2 beds · 1 shared bath,286973319,Lorena,,Tower Hamlets,51.51781275989548,-0.0634844259487961,Private room,54.0,1,22,2023-11-24,3.84,19,160,22,,92
919447627281946260,Loft in Greater London · ★5.0 · 3 bedrooms · 3 beds · 1 bath,17829555,Katy,,Newham,51.54438677716048,0.0193043449095894,Entire home/apt,125.0,2,9,2023-11-28,2.16,2,65,9,,103
931762486503030934,Rental unit in Greater London · ★4.64 · 2 bedrooms · 3 beds · 2 baths,156796873,Youcef,,Islington,51.54991389590624,-0.1144571753004158,Entire home/apt,197.0,2,11,2023-11-20,2.28,9,249,11,,109
931773330947823788,Cabin in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,168123324,Jamie,,Croydon,51.30622878552295,-0.1228076219558715,Entire home/apt,150.0,1,15,2023-11-26,4.05,1,56,15,,97
932225401442025686,Rental unit in Greater London · ★5.0 · 2 bedrooms · 3 beds · 2.5 baths,66544201,Jo,,Kensington and Chelsea,51.487335871005726,-0.1601886582820662,Entire home/apt,300.0,4,6,2023-12-04,2.47,1,52,6,,237
932319999095622053,Condo in Greater London · ★4.87 · 4 bedrooms · 7 beds · 4 baths,522183598,Mark-Pass The Keys,,Southwark,51.49438190000001,-0.1027717,Entire home/apt,644.0,2,15,2023-12-03,3.31,1,77,15,,158
932408321687342164,Condo in Greater London · ★4.80 · 1 bedroom · 2 beds · 1 private bath,1953756,Paul,,Westminster,51.5171118,-0.1489403,Private room,263.0,5,5,2023-11-15,1.01,20,117,5,,121
937658122150423524,Rental unit in Greater London · 1 bedroom · 1 bed · 2 shared baths,526213006,Ahmed,,Westminster,51.53198,-0.18668,Private room,68.0,7,2,2023-12-06,2.0,51,344,2,,336
937738784251465672,Condo in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 private bath,133204013,Laura,,Greenwich,51.4777679558601,-0.0145809417642637,Private room,60.0,5,7,2023-10-31,1.46,1,353,7,,175
938072745503236203,Rental unit in Greater London · ★4.92 · 1 bedroom · 2 beds · 1 bath,33984346,Samir,,Barnet,51.61714512659995,-0.1839626580476761,Entire home/apt,126.0,2,24,2023-11-26,5.37,8,109,24,,257
919603215408408523,Rental unit in Greater London · ★5.0 · 2 bedrooms · 4 beds · 1 bath,32658714,Tatyana,,Islington,51.529963228417145,-0.111419515344231,Entire home/apt,237.0,4,7,2023-11-26,2.06,1,195,7,,197
919649096231427048,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,238977265,Olga,,Tower Hamlets,51.526,-0.07585,Entire home/apt,154.0,3,4,2023-11-26,1.52,1,365,4,,109
938196814861769185,Rental unit in Greater London · ★4.50 · 2 bedrooms · 3 beds · 1 bath,526448504,George,,Greenwich,51.4697767435687,-0.0139099971770606,Entire home/apt,115.0,3,6,2023-11-06,1.36,1,185,6,,97
938211189728919553,Home in Greater London · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,36948283,Julie,,Wandsworth,51.45933902110298,-0.2085643976153872,Private room,90.0,2,11,2023-12-09,3.17,4,129,11,,152
920053361338484769,Rental unit in Greater London · ★4.55 · 3 bedrooms · 3 beds · 3 baths,163577058,Iwona,,Westminster,51.5140023782981,-0.1750513616753704,Entire home/apt,379.0,2,11,2023-11-10,2.52,45,262,11,,120
920116367592311040,Rental unit in London · ★4.50 · 2 bedrooms · 2 beds · 1 bath,269308503,Michael,,Tower Hamlets,51.4973352771459,-0.0265493105747211,Entire home/apt,211.0,14,4,2023-09-20,0.9,208,355,4,,302
920222591512420872,Rental unit in Greater London · ★4.75 · 2 bedrooms · 2 beds · 2 baths,1432477,City Relay,,Wandsworth,51.47348931035823,-0.1546890384262064,Entire home/apt,133.0,3,8,2023-11-04,1.53,302,149,8,,110
920302007131297555,Guest suite in Greater London · ★4.45 · 1 bedroom · 1 bed · 1 bath,386751930,Ben,,Barnet,51.58928429855905,-0.2101727386101081,Entire home/apt,87.0,100,11,2023-11-23,2.12,6,5,11,,5088
938927989318240755,Rental unit in Greater London · ★5.0 · 1 bedroom · 1 bed · 1 bath,119425971,Francesca,,Islington,51.54132,-0.09387,Entire home/apt,222.0,3,6,2023-12-01,2.09,1,236,6,,150
939199004426936687,Home in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 private bath,507926237,Anna-Marie,,Brent,51.55208,-0.26763,Private room,130.0,1,4,2023-12-02,4.0,1,149,4,,96
921866071804481858,Rental unit in Greater London · ★4.83 · 1 bedroom · 1 bed · 1 bath,522010143,Desmond,,Camden,51.51817,-0.13192,Entire home/apt,160.0,3,12,2023-11-25,3.43,1,56,12,,246
940379794546380137,Rental unit in Greater London · ★4.93 · 1 bedroom · 1 bed · 1 private bath,479936365,Azuka,,Greenwich,51.47105941495989,0.0267385410758258,Private room,54.0,3,14,2023-12-06,3.89,1,325,14,,280
940489874880629554,Condo in Greater London · ★5.0 · 2 bedrooms · 2 beds · 1 bath,527073858,Robbie Pass The Keys,,Hackney,51.55039424520036,-0.0652934569743719,Entire home/apt,295.0,3,6,2023-10-29,1.34,1,33,6,,96
940507047492542839,Rental unit in Greater London · ★4.93 · 1 bedroom · 2 beds · 1 bath,367971293,Bryan,,Lewisham,51.46557042444432,-0.0102527811868327,Entire home/apt,142.0,3,15,2023-12-03,3.63,2,341,15,,261
940546159178663410,Home in Greater London · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,50738204,Carolina,,Kensington and Chelsea,51.48014,-0.18073,Entire home/apt,400.0,1,7,2023-12-03,4.04,5,283,7,,96
941047343615121508,Rental unit in Greater London · ★4.75 · 1 bedroom · 1 bed · 1 bath,421368695,Gilbert,,Lewisham,51.4483277,-0.0581807,Entire home/apt,80.0,1,16,2023-11-27,4.21,2,250,16,,101
941060918022423357,Home in Greater London · ★3.67 · 1 bedroom · 1 bed · 2 shared baths,526213006,Ahmed,,Westminster,51.5254179,-0.1975896,Private room,59.0,4,3,2023-12-06,1.91,51,338,3,,183
922282007806218786,Home in Greater London · ★5.0 · 5 bedrooms · 7 beds · 3.5 baths,8976338,Greg,,Croydon,51.3055095,-0.1513977,Entire home/apt,294.0,3,5,2023-11-17,1.4,1,118,5,,100
941073007255709447,Rental unit in Greater London · ★New · 1 bedroom · 1 bed · 1 bath,527211325,Dav,,Hillingdon,51.54467,-0.46903,Entire home/apt,110.0,3,2,2023-11-27,1.76,1,339,2,,126
923710889069292839,Rental unit in Greater London · ★4.71 · 2 bedrooms · 3 beds · 2 baths,439373462,Bilal,,Ealing,51.506,-0.26043,Entire home/apt,136.0,3,21,2023-12-03,3.91,10,236,21,,281
